Order_ID,Order_Date,Region,Segment,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Year,Month,Profit_Margin
ORD-105737,2024-10-02,East,Corporate,Home & Kitchen,Cookware Set,2,207.61,0.05,434.89,165.26,2024,2024-10,0.38
ORD-102109,2024-10-02,East,Consumer,Sports,Running Shoes,3,54.09,0.0,136.31,57.25,2024,2024-10,0.42
ORD-105968,2024-10-02,East,Consumer,Apparel,Cap,2,34.82,0.05,65.99,29.7,2024,2024-10,0.45
ORD-103569,2024-10-03,Central,Consumer,Home & Kitchen,Lamp,5,219.0,0.1,776.08,294.91,2024,2024-10,0.38
ORD-100884,2024-10-03,South,Consumer,Electronics,Tablet,5,748.62,0.0,4136.13,909.95,2024,2024-10,0.22
ORD-101656,2024-10-03,South,Corporate,Home & Kitchen,Lamp,3,169.54,0.05,431.25,163.87,2024,2024-10,0.38
ORD-104372,2024-10-03,Central,Small Business,Home & Kitchen,Blender,3,34.15,0.0,80.68,30.66,2024,2024-10,0.38
ORD-105864,2024-10-03,East,Corporate,Apparel,T-Shirt,3,38.52,0.05,109.51,49.28,2024,2024-10,0.45
ORD-104829,2024-10-04,Central,Consumer,Apparel,Sneakers,5,44.71,0.05,151.32,68.09,2024,2024-10,0.45
ORD-104703,2024-10-04,East,Corporate,Home & Kitchen,Blender,4,44.25,0.0,195.14,74.15,2024,2024-10,0.38
ORD-105385,2024-10-04,Central,Small Business,Electronics,Smartphone,5,718.2,0.2,2800.98,551.91,2024,2024-10,0.197
ORD-103118,2024-10-04,East,Corporate,Home & Kitchen,Lamp,4,50.18,0.0,221.29,84.09,2024,2024-10,0.38
ORD-104465,2024-10-04,North,Corporate,Home & Kitchen,Blender,1,176.53,0.1,191.84,72.9,2024,2024-10,0.38
ORD-101700,2024-10-04,East,Corporate,Beauty,Lipstick,4,56.81,0.0,214.74,118.11,2024,2024-10,0.55
ORD-101967,2024-10-04,East,Consumer,Apparel,Jeans,3,83.55,0.05,237.52,106.88,2024,2024-10,0.45
ORD-102911,2024-10-04,North,Corporate,Sports,Yoga Mat,1,29.83,0.0,27.44,11.52,2024,2024-10,0.42
ORD-102928,2024-10-05,West,Corporate,Sports,Dumbbell Set,1,144.78,0.15,118.14,49.62,2024,2024-10,0.42
ORD-100635,2024-10-05,East,Small Business,Electronics,Smartwatch,4,805.59,0.0,4398.52,967.67,2024,2024-10,0.22
ORD-104104,2024-10-05,North,Small Business,Home & Kitchen,Vacuum Cleaner,3,102.99,0.0,373.08,141.77,2024,2024-10,0.38
ORD-102631,2024-10-05,West,Consumer,Beauty,Face Wash,4,59.55,0.1,231.53,127.34,2024,2024-10,0.55
ORD-103065,2024-10-05,South,Corporate,Apparel,Sneakers,2,26.87,0.05,41.23,18.55,2024,2024-10,0.45
ORD-101613,2024-10-05,Central,Consumer,Electronics,Headphones,5,311.58,0.1,1367.06,300.75,2024,2024-10,0.22
ORD-101037,2024-10-05,West,Corporate,Beauty,Face Wash,2,17.81,0.05,36.55,20.1,2024,2024-10,0.55
ORD-105258,2024-10-05,West,Corporate,Apparel,Sneakers,5,86.67,0.1,444.62,200.08,2024,2024-10,0.45
ORD-104948,2024-10-06,West,Consumer,Beauty,Shampoo,5,39.61,0.1,192.5,105.88,2024,2024-10,0.55
ORD-103315,2024-10-06,North,Corporate,Home & Kitchen,Lamp,1,145.45,0.15,149.29,56.73,2024,2024-10,0.38
ORD-101636,2024-10-06,East,Corporate,Beauty,Lipstick,1,59.11,0.0,55.86,30.72,2024,2024-10,0.55
ORD-105259,2024-10-06,East,Consumer,Beauty,Moisturizer,2,16.29,0.1,27.71,15.24,2024,2024-10,0.55
ORD-105478,2024-10-06,North,Small Business,Electronics,Headphones,5,176.68,0.15,1122.58,246.97,2024,2024-10,0.22
ORD-104478,2024-10-06,Central,Corporate,Sports,Running Shoes,4,52.54,0.05,119.79,50.31,2024,2024-10,0.42
ORD-105512,2024-10-06,West,Corporate,Sports,Running Shoes,5,145.45,0.0,698.16,293.23,2024,2024-10,0.42
ORD-105508,2024-10-07,South,Consumer,Home & Kitchen,Cookware Set,5,57.7,0.1,231.74,88.06,2024,2024-10,0.38
ORD-103203,2024-10-07,East,Corporate,Sports,Running Shoes,5,78.47,0.05,313.1,131.5,2024,2024-10,0.42
ORD-100806,2024-10-07,East,Consumer,Apparel,T-Shirt,4,66.89,0.1,240.2,108.09,2024,2024-10,0.45
ORD-103243,2024-10-07,South,Consumer,Beauty,Perfume,1,56.31,0.0,43.08,23.69,2024,2024-10,0.55
ORD-103060,2024-10-07,East,Consumer,Beauty,Shampoo,2,11.41,0.15,18.33,10.08,2024,2024-10,0.55
ORD-103492,2024-10-08,Central,Corporate,Sports,Water Bottle,2,112.69,0.05,128.47,53.96,2024,2024-10,0.42
ORD-104055,2024-10-08,North,Corporate,Electronics,Tablet,3,793.26,0.05,3379.88,743.57,2024,2024-10,0.22
ORD-101612,2024-10-08,West,Consumer,Sports,Water Bottle,5,27.52,0.2,105.68,44.39,2024,2024-10,0.42
ORD-101190,2024-10-08,West,Corporate,Beauty,Moisturizer,5,17.71,0.1,86.07,47.34,2024,2024-10,0.55
ORD-103784,2024-10-08,East,Consumer,Beauty,Shampoo,3,18.09,0.05,48.72,26.8,2024,2024-10,0.55
ORD-105157,2024-10-08,East,Corporate,Apparel,Cap,5,87.26,0.0,435.21,195.84,2024,2024-10,0.45
ORD-103723,2024-10-08,North,Consumer,Sports,Yoga Mat,5,79.66,0.1,329.79,138.51,2024,2024-10,0.42
ORD-103251,2024-10-08,North,Small Business,Beauty,Shampoo,3,16.45,0.05,48.52,26.69,2024,2024-10,0.55
ORD-100825,2024-10-09,Central,Small Business,Sports,Yoga Mat,5,80.9,0.1,218.43,91.74,2024,2024-10,0.42
ORD-104641,2024-10-09,East,Corporate,Electronics,Laptop,1,379.88,0.05,492.61,108.37,2024,2024-10,0.22
ORD-100913,2024-10-09,West,Corporate,Home & Kitchen,Cookware Set,5,24.69,0.05,147.77,56.15,2024,2024-10,0.38
ORD-104947,2024-10-09,North,Consumer,Home & Kitchen,Vacuum Cleaner,5,164.75,0.15,845.48,321.28,2024,2024-10,0.38
ORD-105267,2024-10-09,West,Corporate,Home & Kitchen,Blender,1,211.63,0.1,239.99,91.2,2024,2024-10,0.38
ORD-101310,2024-10-10,Central,Small Business,Apparel,Jeans,5,74.47,0.2,212.24,95.51,2024,2024-10,0.45
ORD-105242,2024-10-10,North,Corporate,Sports,Yoga Mat,1,9.37,0.15,7.33,3.08,2024,2024-10,0.42
ORD-105028,2024-10-10,North,Small Business,Home & Kitchen,Lamp,4,116.01,0.0,560.33,212.93,2024,2024-10,0.38
ORD-104643,2024-10-10,West,Corporate,Electronics,Laptop,4,65.76,0.0,410.34,90.27,2024,2024-10,0.22
ORD-103265,2024-10-10,East,Consumer,Apparel,T-Shirt,2,24.41,0.15,41.39,18.63,2024,2024-10,0.45
ORD-104122,2024-10-10,North,Small Business,Apparel,Jacket,4,16.17,0.0,70.66,31.8,2024,2024-10,0.45
ORD-101176,2024-10-10,West,Consumer,Sports,Dumbbell Set,4,46.61,0.3,125.29,52.62,2024,2024-10,0.42
ORD-104408,2024-10-11,South,Consumer,Sports,Running Shoes,2,74.51,0.0,101.33,42.56,2024,2024-10,0.42
ORD-103175,2024-10-11,South,Consumer,Sports,Water Bottle,4,57.39,0.05,148.3,62.29,2024,2024-10,0.42
ORD-102843,2024-10-11,West,Consumer,Electronics,Laptop,4,344.49,0.15,1827.17,401.98,2024,2024-10,0.22
ORD-102673,2024-10-11,East,Consumer,Home & Kitchen,Blender,1,233.43,0.05,244.49,92.91,2024,2024-10,0.38
ORD-101811,2024-10-11,East,Consumer,Home & Kitchen,Air Fryer,4,117.49,0.15,440.41,167.36,2024,2024-10,0.38
ORD-104458,2024-10-11,West,Consumer,Home & Kitchen,Vacuum Cleaner,1,169.16,0.0,213.14,80.99,2024,2024-10,0.38
ORD-104870,2024-10-11,North,Consumer,Home & Kitchen,Air Fryer,2,227.62,0.0,549.7,208.89,2024,2024-10,0.38
ORD-104429,2024-10-11,North,Corporate,Electronics,Tablet,2,468.25,0.15,1190.06,261.81,2024,2024-10,0.22
ORD-104294,2024-10-11,East,Small Business,Electronics,Headphones,2,245.83,0.1,604.0,132.88,2024,2024-10,0.22
ORD-100233,2024-10-12,West,Consumer,Apparel,Jacket,2,40.19,0.1,82.47,37.11,2024,2024-10,0.45
ORD-102488,2024-10-12,North,Consumer,Apparel,T-Shirt,4,53.52,0.1,210.49,94.72,2024,2024-10,0.45
ORD-100345,2024-10-12,South,Consumer,Beauty,Lipstick,5,22.32,0.05,81.11,44.61,2024,2024-10,0.55
ORD-101865,2024-10-12,Central,Consumer,Beauty,Moisturizer,5,35.33,0.0,119.24,65.58,2024,2024-10,0.55
ORD-101450,2024-10-12,Central,Corporate,Sports,Dumbbell Set,1,144.15,0.3,60.54,-72.94,2024,2024-10,-1.205
ORD-102650,2024-10-13,Central,Small Business,Home & Kitchen,Lamp,4,175.24,0.1,496.81,188.79,2024,2024-10,0.38
ORD-102540,2024-10-13,North,Consumer,Electronics,Laptop,3,372.29,0.05,1586.23,348.97,2024,2024-10,0.22
ORD-105732,2024-10-13,Central,Corporate,Beauty,Perfume,1,15.6,0.0,10.53,5.79,2024,2024-10,0.55
ORD-104151,2024-10-13,South,Consumer,Electronics,Smartwatch,3,165.82,0.15,467.24,102.79,2024,2024-10,0.22
ORD-102074,2024-10-14,West,Consumer,Apparel,Jacket,1,15.17,0.3,12.11,5.45,2024,2024-10,0.45
ORD-105360,2024-10-14,West,Corporate,Apparel,Cap,4,83.87,0.0,382.45,172.1,2024,2024-10,0.45
ORD-103345,2024-10-14,North,Corporate,Home & Kitchen,Vacuum Cleaner,2,154.4,0.1,335.59,127.52,2024,2024-10,0.38
ORD-105266,2024-10-14,South,Corporate,Apparel,Jacket,4,71.34,0.05,218.91,98.51,2024,2024-10,0.45
ORD-103377,2024-10-15,East,Consumer,Sports,Dumbbell Set,5,107.71,0.05,429.76,180.5,2024,2024-10,0.42
ORD-101484,2024-10-15,South,Corporate,Beauty,Lipstick,1,41.69,0.0,31.89,17.54,2024,2024-10,0.55
ORD-101067,2024-10-15,West,Corporate,Home & Kitchen,Lamp,3,44.93,0.0,169.84,64.54,2024,2024-10,0.38
ORD-104500,2024-10-16,East,Consumer,Apparel,Jeans,1,36.15,0.0,36.06,16.23,2024,2024-10,0.45
ORD-102632,2024-10-16,South,Consumer,Electronics,Smartphone,3,695.79,0.0,2306.54,507.44,2024,2024-10,0.22
ORD-104560,2024-10-16,East,Corporate,Home & Kitchen,Lamp,5,18.1,0.1,89.8,34.12,2024,2024-10,0.38
ORD-101908,2024-10-16,South,Consumer,Apparel,T-Shirt,4,21.11,0.0,68.19,30.69,2024,2024-10,0.45
ORD-103178,2024-10-16,East,Corporate,Home & Kitchen,Lamp,2,182.16,0.05,381.58,145.0,2024,2024-10,0.38
ORD-101140,2024-10-16,South,Consumer,Beauty,Perfume,3,27.96,0.0,64.17,35.29,2024,2024-10,0.55
ORD-104041,2024-10-16,West,Consumer,Beauty,Perfume,3,12.47,0.1,36.36,20.0,2024,2024-10,0.55
ORD-105131,2024-10-16,Central,Corporate,Apparel,Jacket,4,80.95,0.0,230.71,103.82,2024,2024-10,0.45
ORD-100988,2024-10-17,Central,Consumer,Home & Kitchen,Vacuum Cleaner,5,165.78,0.05,620.12,235.65,2024,2024-10,0.38
ORD-102923,2024-10-17,North,Consumer,Electronics,Laptop,3,449.36,0.05,1914.61,421.21,2024,2024-10,0.22
ORD-103424,2024-10-17,North,Consumer,Electronics,Smartwatch,5,421.64,0.0,3151.76,693.39,2024,2024-10,0.22
ORD-101170,2024-10-17,Central,Consumer,Apparel,Jeans,1,65.42,0.0,46.61,20.97,2024,2024-10,0.45
ORD-100886,2024-10-17,South,Corporate,Sports,Water Bottle,4,8.03,0.1,19.66,8.26,2024,2024-10,0.42
ORD-101418,2024-10-18,North,Consumer,Home & Kitchen,Cookware Set,2,245.39,0.1,533.36,202.68,2024,2024-10,0.38
ORD-104251,2024-10-18,South,Consumer,Sports,Dumbbell Set,1,54.73,0.0,37.22,15.63,2024,2024-10,0.42
ORD-104344,2024-10-18,West,Consumer,Beauty,Moisturizer,2,34.65,0.0,74.84,41.16,2024,2024-10,0.55
ORD-100591,2024-10-19,South,Corporate,Sports,Cricket Bat,4,51.42,0.0,139.86,58.74,2024,2024-10,0.42
ORD-102620,2024-10-19,West,Consumer,Beauty,Moisturizer,4,40.68,0.15,149.38,82.16,2024,2024-10,0.55
ORD-101112,2024-10-19,Central,Consumer,Electronics,Laptop,4,721.85,0.15,2392.93,526.44,2024,2024-10,0.22
ORD-104644,2024-10-19,North,Corporate,Sports,Running Shoes,1,142.88,0.1,118.3,49.69,2024,2024-10,0.42
ORD-103177,2024-10-19,Central,Corporate,Apparel,Jacket,4,67.21,0.0,191.55,86.2,2024,2024-10,0.45
ORD-102097,2024-10-19,Central,Consumer,Electronics,Laptop,4,436.55,0.0,1702.54,374.56,2024,2024-10,0.22
ORD-102006,2024-10-20,South,Corporate,Sports,Cricket Bat,5,54.19,0.1,165.82,69.64,2024,2024-10,0.42
ORD-105891,2024-10-20,West,Corporate,Sports,Water Bottle,3,82.52,0.0,237.66,99.82,2024,2024-10,0.42
ORD-102502,2024-10-20,East,Consumer,Beauty,Face Wash,2,58.71,0.0,110.96,61.03,2024,2024-10,0.55
ORD-103719,2024-10-20,South,Consumer,Beauty,Shampoo,5,46.76,0.05,169.91,93.45,2024,2024-10,0.55
ORD-101974,2024-10-20,West,Consumer,Electronics,Headphones,4,676.32,0.1,3798.21,835.61,2024,2024-10,0.22
ORD-104287,2024-10-20,North,Corporate,Sports,Running Shoes,3,31.05,0.2,68.56,28.8,2024,2024-10,0.42
ORD-105659,2024-10-21,West,Consumer,Beauty,Lipstick,5,27.03,0.0,145.96,80.28,2024,2024-10,0.55
ORD-105801,2024-10-21,North,Corporate,Sports,Water Bottle,5,70.47,0.0,324.16,136.15,2024,2024-10,0.42
ORD-105023,2024-10-21,North,Consumer,Apparel,Jacket,1,65.66,0.0,71.73,32.28,2024,2024-10,0.45
ORD-100733,2024-10-22,Central,Consumer,Home & Kitchen,Lamp,5,92.1,0.05,344.51,130.91,2024,2024-10,0.38
ORD-105016,2024-10-22,Central,Consumer,Sports,Cricket Bat,2,18.94,0.3,15.91,-94.61,2024,2024-10,-5.947
ORD-101994,2024-10-22,North,Consumer,Electronics,Smartphone,4,795.5,0.0,4757.09,1046.56,2024,2024-10,0.22
ORD-102589,2024-10-22,West,Corporate,Electronics,Smartphone,5,57.09,0.1,400.77,88.17,2024,2024-10,0.22
ORD-102348,2024-10-22,Central,Consumer,Sports,Cricket Bat,3,28.99,0.0,52.18,21.92,2024,2024-10,0.42
ORD-105319,2024-10-22,Central,Corporate,Home & Kitchen,Vacuum Cleaner,3,234.94,0.0,555.05,210.92,2024,2024-10,0.38
ORD-102108,2024-10-22,West,Consumer,Electronics,Smartphone,3,149.75,0.0,700.83,154.18,2024,2024-10,0.22
ORD-102937,2024-10-23,South,Corporate,Sports,Dumbbell Set,2,78.58,0.2,85.5,35.91,2024,2024-10,0.42
ORD-105345,2024-10-23,South,Consumer,Beauty,Moisturizer,4,22.54,0.0,68.97,37.93,2024,2024-10,0.55
ORD-104259,2024-10-23,North,Consumer,Sports,Water Bottle,2,77.15,0.0,141.96,59.62,2024,2024-10,0.42
ORD-105679,2024-10-23,North,Consumer,Apparel,Jacket,5,16.47,0.0,89.97,40.49,2024,2024-10,0.45
ORD-101904,2024-10-23,East,Consumer,Home & Kitchen,Air Fryer,1,54.18,0.05,56.75,21.57,2024,2024-10,0.38
ORD-103460,2024-10-23,South,Consumer,Beauty,Moisturizer,2,36.23,0.0,55.43,30.49,2024,2024-10,0.55
ORD-105942,2024-10-23,Central,Corporate,Electronics,Smartwatch,2,198.21,0.2,309.21,68.03,2024,2024-10,0.22
ORD-100006,2024-10-23,Central,Corporate,Apparel,Cap,1,58.56,0.3,29.21,13.14,2024,2024-10,0.45
ORD-103126,2024-10-24,East,Corporate,Home & Kitchen,Air Fryer,3,36.13,0.1,107.55,40.87,2024,2024-10,0.38
ORD-102289,2024-10-24,East,Consumer,Beauty,Shampoo,5,43.06,0.1,183.11,100.71,2024,2024-10,0.55
ORD-101349,2024-10-24,Central,Consumer,Beauty,Face Wash,5,42.04,0.15,120.6,66.33,2024,2024-10,0.55
ORD-105413,2024-10-25,Central,Consumer,Sports,Cricket Bat,2,149.61,0.1,161.58,67.86,2024,2024-10,0.42
ORD-105021,2024-10-25,West,Consumer,Apparel,Sneakers,4,49.45,0.15,191.67,86.25,2024,2024-10,0.45
ORD-100444,2024-10-25,East,Consumer,Sports,Cricket Bat,3,19.97,0.1,45.29,19.02,2024,2024-10,0.42
ORD-100174,2024-10-25,North,Consumer,Apparel,Sneakers,4,71.33,0.05,296.13,133.26,2024,2024-10,0.45
ORD-103863,2024-10-25,West,Consumer,Beauty,Perfume,3,45.5,0.1,132.68,72.97,2024,2024-10,0.55
ORD-101564,2024-10-25,North,Consumer,Electronics,Tablet,5,56.11,0.1,377.48,83.05,2024,2024-10,0.22
ORD-101752,2024-10-26,East,Small Business,Sports,Running Shoes,1,111.88,0.05,89.28,37.5,2024,2024-10,0.42
ORD-105236,2024-10-26,South,Consumer,Home & Kitchen,Vacuum Cleaner,4,209.95,0.1,674.57,256.34,2024,2024-10,0.38
ORD-102705,2024-10-27,Central,Corporate,Electronics,Laptop,3,696.33,0.05,1934.93,425.68,2024,2024-10,0.22
ORD-101892,2024-10-27,North,Consumer,Home & Kitchen,Lamp,5,202.6,0.15,1039.72,395.09,2024,2024-10,0.38
ORD-102486,2024-10-27,North,Consumer,Electronics,Laptop,3,218.46,0.0,979.79,215.55,2024,2024-10,0.22
ORD-103608,2024-10-27,North,Consumer,Sports,Cricket Bat,5,133.96,0.1,554.59,232.93,2024,2024-10,0.42
ORD-105425,2024-10-27,South,Consumer,Sports,Running Shoes,4,129.71,0.05,335.17,140.77,2024,2024-10,0.42
ORD-104327,2024-10-27,East,Consumer,Electronics,Smartwatch,1,208.0,0.0,283.92,62.46,2024,2024-10,0.22
ORD-104153,2024-10-28,South,Small Business,Sports,Water Bottle,1,98.85,0.0,67.22,28.23,2024,2024-10,0.42
ORD-102533,2024-10-28,West,Corporate,Electronics,Laptop,4,429.38,0.1,2411.4,530.51,2024,2024-10,0.22
ORD-104558,2024-10-28,Central,Consumer,Electronics,Tablet,3,465.89,0.15,1158.32,254.83,2024,2024-10,0.22
ORD-101522,2024-10-28,West,Consumer,Sports,Yoga Mat,3,15.13,0.2,34.86,14.64,2024,2024-10,0.42
ORD-100008,2024-10-28,Central,Corporate,Home & Kitchen,Air Fryer,2,43.1,0.0,67.88,25.79,2024,2024-10,0.38
ORD-104019,2024-10-28,West,Small Business,Apparel,Jacket,3,29.84,0.1,91.85,41.33,2024,2024-10,0.45
ORD-103935,2024-10-28,West,Consumer,Beauty,Shampoo,3,23.48,0.15,64.66,35.56,2024,2024-10,0.55
ORD-100987,2024-10-29,East,Corporate,Home & Kitchen,Air Fryer,1,248.32,0.2,219.02,83.23,2024,2024-10,0.38
ORD-102419,2024-10-29,North,Consumer,Beauty,Moisturizer,2,51.91,0.0,107.45,59.1,2024,2024-10,0.55
ORD-105121,2024-10-29,Central,Corporate,Apparel,Cap,2,47.09,0.0,67.1,30.2,2024,2024-10,0.45
ORD-105272,2024-10-30,East,Corporate,Apparel,Cap,2,89.5,0.0,178.55,80.35,2024,2024-10,0.45
ORD-102616,2024-10-30,Central,Consumer,Apparel,Cap,4,53.04,0.0,151.16,68.02,2024,2024-10,0.45
ORD-105941,2024-10-30,North,Consumer,Electronics,Headphones,5,694.16,0.0,5188.85,1141.55,2024,2024-10,0.22
ORD-103638,2024-10-30,East,Corporate,Sports,Dumbbell Set,5,43.06,0.0,180.85,75.96,2024,2024-10,0.42
ORD-102756,2024-10-30,East,Consumer,Apparel,T-Shirt,3,56.99,0.2,136.43,61.39,2024,2024-10,0.45
ORD-102674,2024-10-30,West,Small Business,Sports,Dumbbell Set,2,78.38,0.2,120.39,50.56,2024,2024-10,0.42
ORD-100924,2024-10-30,North,Corporate,Electronics,Smartwatch,3,383.49,0.1,1547.96,340.55,2024,2024-10,0.22
ORD-100279,2024-10-30,South,Small Business,Home & Kitchen,Air Fryer,3,159.94,0.15,364.0,138.32,2024,2024-10,0.38
ORD-105792,2024-10-30,East,Consumer,Home & Kitchen,Cookware Set,3,168.0,0.2,444.53,168.92,2024,2024-10,0.38
ORD-103088,2024-10-30,Central,Consumer,Beauty,Perfume,2,44.02,0.0,59.43,32.69,2024,2024-10,0.55
ORD-101665,2024-10-30,East,Consumer,Sports,Yoga Mat,3,87.78,0.05,210.15,88.26,2024,2024-10,0.42
ORD-105141,2024-10-31,East,Consumer,Electronics,Tablet,5,576.91,0.1,3543.67,779.61,2024,2024-10,0.22
ORD-105454,2024-10-31,South,Small Business,Electronics,Tablet,4,285.49,0.0,1261.87,277.61,2024,2024-10,0.22
ORD-100849,2024-10-31,Central,Corporate,Apparel,Jeans,5,66.32,0.15,200.83,90.37,2024,2024-10,0.45
ORD-102158,2024-10-31,North,Consumer,Sports,Cricket Bat,5,51.32,0.1,212.46,89.23,2024,2024-10,0.42
ORD-103890,2024-10-31,West,Small Business,Apparel,Jeans,2,43.47,0.05,94.16,42.37,2024,2024-10,0.45
ORD-105340,2024-10-31,West,Consumer,Beauty,Lipstick,3,30.56,0.0,99.01,54.46,2024,2024-10,0.55
ORD-100878,2024-11-01,Central,Consumer,Sports,Cricket Bat,1,20.63,0.05,15.87,6.67,2024,2024-11,0.42
ORD-100045,2024-11-01,South,Consumer,Beauty,Perfume,1,58.59,0.0,60.51,33.28,2024,2024-11,0.55
ORD-103506,2024-11-01,West,Consumer,Apparel,T-Shirt,3,44.3,0.0,204.53,92.04,2024,2024-11,0.45
ORD-101477,2024-11-01,Central,Corporate,Beauty,Face Wash,3,19.08,0.05,49.55,27.25,2024,2024-11,0.55
ORD-105020,2024-11-01,Central,Consumer,Sports,Water Bottle,1,12.48,0.0,10.11,4.25,2024,2024-11,0.42
ORD-100068,2024-11-01,West,Consumer,Sports,Yoga Mat,1,43.29,0.0,56.1,23.56,2024,2024-11,0.42
ORD-100264,2024-11-01,West,Consumer,Sports,Cricket Bat,2,52.3,0.0,135.56,56.94,2024,2024-11,0.42
ORD-100081,2024-11-01,South,Corporate,Home & Kitchen,Air Fryer,2,100.25,0.15,205.34,78.03,2024,2024-11,0.38
ORD-104246,2024-11-02,Central,Consumer,Home & Kitchen,Air Fryer,3,73.97,0.1,212.33,80.69,2024,2024-11,0.38
ORD-101025,2024-11-02,East,Small Business,Electronics,Headphones,4,111.97,0.1,742.8,163.42,2024,2024-11,0.22
ORD-105987,2024-11-02,West,Consumer,Home & Kitchen,Blender,2,246.05,0.0,837.06,318.08,2024,2024-11,0.38
ORD-102239,2024-11-02,West,Corporate,Home & Kitchen,Lamp,2,102.35,0.1,313.38,119.08,2024,2024-11,0.38
ORD-103985,2024-11-02,South,Corporate,Beauty,Moisturizer,1,15.4,0.1,14.31,7.87,2024,2024-11,0.55
ORD-100119,2024-11-02,Central,Consumer,Sports,Cricket Bat,4,78.05,0.0,252.88,106.21,2024,2024-11,0.42
ORD-101389,2024-11-02,East,Consumer,Beauty,Shampoo,4,27.4,0.1,125.84,69.21,2024,2024-11,0.55
ORD-104661,2024-11-03,West,Corporate,Beauty,Perfume,3,52.28,0.0,228.67,125.77,2024,2024-11,0.55
ORD-101432,2024-11-03,West,Small Business,Electronics,Smartwatch,1,845.87,0.0,1781.4,391.91,2024,2024-11,0.22
ORD-105375,2024-11-03,South,Corporate,Electronics,Smartwatch,2,634.17,0.15,1608.24,353.81,2024,2024-11,0.22
ORD-103361,2024-11-03,North,Consumer,Home & Kitchen,Vacuum Cleaner,3,208.86,0.05,970.33,368.73,2024,2024-11,0.38
ORD-101099,2024-11-03,West,Corporate,Beauty,Face Wash,5,20.49,0.15,126.97,69.83,2024,2024-11,0.55
ORD-101769,2024-11-03,West,Small Business,Home & Kitchen,Vacuum Cleaner,4,35.2,0.0,239.5,91.01,2024,2024-11,0.38
ORD-103534,2024-11-04,West,Small Business,Home & Kitchen,Air Fryer,5,60.28,0.1,461.41,175.34,2024,2024-11,0.38
ORD-102278,2024-11-04,East,Small Business,Sports,Water Bottle,5,11.66,0.0,66.11,27.77,2024,2024-11,0.42
ORD-100643,2024-11-04,West,Corporate,Electronics,Laptop,4,181.54,0.05,1452.83,319.62,2024,2024-11,0.22
ORD-104799,2024-11-04,Central,Corporate,Home & Kitchen,Blender,5,229.99,0.1,1100.29,418.11,2024,2024-11,0.38
ORD-105722,2024-11-04,North,Consumer,Beauty,Face Wash,1,54.62,0.0,76.32,41.98,2024,2024-11,0.55
ORD-105669,2024-11-04,North,Corporate,Electronics,Smartphone,4,472.82,0.1,3435.37,755.78,2024,2024-11,0.22
ORD-105201,2024-11-04,Central,Consumer,Electronics,Laptop,1,624.47,0.0,821.96,180.83,2024,2024-11,0.22
ORD-100181,2024-11-04,East,Corporate,Electronics,Tablet,1,340.58,0.05,596.22,131.17,2024,2024-11,0.22
ORD-105216,2024-11-04,East,Corporate,Beauty,Perfume,4,14.71,0.15,63.81,35.1,2024,2024-11,0.55
ORD-101008,2024-11-05,West,Consumer,Apparel,Jeans,4,78.73,0.15,411.96,185.38,2024,2024-11,0.45
ORD-100662,2024-11-05,East,Consumer,Sports,Yoga Mat,3,46.04,0.15,133.13,55.91,2024,2024-11,0.42
ORD-101580,2024-11-05,North,Consumer,Home & Kitchen,Blender,3,208.75,0.0,1020.87,387.93,2024,2024-11,0.38
ORD-105013,2024-11-05,West,Consumer,Beauty,Moisturizer,2,6.09,0.1,15.98,8.79,2024,2024-11,0.55
ORD-100330,2024-11-05,Central,Corporate,Beauty,Moisturizer,3,22.15,0.15,51.47,28.31,2024,2024-11,0.55
ORD-103846,2024-11-05,South,Consumer,Electronics,Laptop,3,764.22,0.1,3078.07,677.18,2024,2024-11,0.22
ORD-102115,2024-11-05,West,Corporate,Electronics,Laptop,5,299.41,0.0,2679.87,589.57,2024,2024-11,0.22
ORD-101916,2024-11-05,North,Corporate,Sports,Water Bottle,5,69.66,0.1,389.33,163.52,2024,2024-11,0.42
ORD-101052,2024-11-05,South,Small Business,Apparel,Jeans,5,69.18,0.0,377.07,169.68,2024,2024-11,0.45
ORD-101076,2024-11-05,North,Corporate,Beauty,Moisturizer,4,48.85,0.0,273.02,150.16,2024,2024-11,0.55
ORD-104012,2024-11-05,West,Corporate,Sports,Water Bottle,5,11.57,0.15,63.73,26.77,2024,2024-11,0.42
ORD-105805,2024-11-05,South,Small Business,Beauty,Shampoo,2,33.65,0.1,62.55,34.4,2024,2024-11,0.55
ORD-104194,2024-11-06,West,Corporate,Home & Kitchen,Air Fryer,5,92.31,0.0,785.1,298.34,2024,2024-11,0.38
ORD-104109,2024-11-06,West,Consumer,Beauty,Moisturizer,5,19.47,0.05,134.84,74.16,2024,2024-11,0.55
ORD-104722,2024-11-06,South,Corporate,Home & Kitchen,Air Fryer,3,193.61,0.2,559.86,212.75,2024,2024-11,0.38
ORD-105008,2024-11-06,South,Small Business,Home & Kitchen,Air Fryer,4,90.38,0.1,392.03,148.97,2024,2024-11,0.38
ORD-101697,2024-11-07,East,Consumer,Beauty,Moisturizer,3,46.41,0.05,168.74,92.81,2024,2024-11,0.55
ORD-101113,2024-11-07,East,Consumer,Home & Kitchen,Lamp,1,245.43,0.0,365.29,138.81,2024,2024-11,0.38
